[Date],[BusinessPartnerID],[LineOfBusiness],[15 Minute Periods of Day],[Offered_calls (w/o short calls)],[Answered_Calls],[Abandoned_Calls (w/o short calls)],[Short_calls < 5s],[Answered_Calls <= 15s],[Answered_Calls <= 20s],[Answered_Calls <= 30s],[Abandoned_Calls (w/o s.c.) <= 15s],[Abandoned_Calls (w/o s.c.) <= 20s],[Abandoned_Calls (w/o s.c.) <= 30s],[Telephony_Service_Level  20"],[Telephony_Service_Level 15"],[Telephony_Service_Level 30"],[Average_Speed_of_Answer],[Maximum_Wait_Time (answered calls)],[Avialability],[Abandon_Rate],[Average_Handled_Time],[Average_Talk_Time],[Average_Hold_Time],[Average Total Wrap Time],[SMS_Sent_Call_Ends],[Multichannel_Calls],[Multichannel_Service_Level 15"],[Multichannel_Service_Level 20"]
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,13:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,13:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,13:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,14:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,14:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,14:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,15:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,15:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,15:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,16:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,16:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,16:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,17:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,17:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,18:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,18:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,19:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,20:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,20:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,21:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,21:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,22:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_Hinweis_RSA,RSA_Expired,23:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_OLD_VoC_Customer_Direct,RSA_Expired,17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_OLD_VoC_Customer_Direct,RSA_Expired,19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_RSA_OLD_VoC_Customer_Direct,RSA_Expired,21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Cyber_Care_Menu,MDDR_Expired,07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Hype-Menu,Travel_Expired,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_KSC_Premium-Vorjahr,Travel_Expired,10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_MilesandMore,MDDR_Expired,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Mobilize-Pay,Travel_Expired,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Mobilize-Pay,Travel_Expired,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_N26-AT_Menu,Travel_Expired,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_N26-IRL_Menu,Travel_Expired,07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Revolut,Travel_Expired,04:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Revolut,Travel_Expired,06:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Revolut,Travel_Expired,09:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Revolut,Travel_Expired,10:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Revolut,Travel_Expired,20:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Revolut,Travel_Expired,21:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_SimpleSurance,MDDR_Expired,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Visa_Maxima,MDDR_Expired,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,APDE_MUC_Travel_OLD_Xiaomi,MDDR_Expired,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,AXS_DE_Menu,Travel_Ticketing,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,AXS_DE_Menu,Travel_Ticketing,07:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,AXS_FR_Menu,Travel_Ticketing,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,AZ-SAD,Home_AZ,11:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,B2C,Travel_Claims,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,B2C,Travel_Claims,09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,B2C,Travel_Claims,10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,B2C,Travel_Claims,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,B2C,Travel_Claims,12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,B2C,Travel_Claims,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,B2C,Travel_Claims,13:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,B2C,Travel_Claims,17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,BBVA,XLOB_Banking,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,BBVA,XLOB_Banking,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,BBVA_Menu,XLOB_Banking,18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,BMW_Reifengarantie_D,Automotive,11:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Coba-Goldkarte_Menu,Travel_Helpdesk,10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Coba-Goldkarte_Menu,Travel_Helpdesk,17:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Coba-Goldkarte_Menu,Travel_Helpdesk,21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Cyber_Care,MDDR_CyberInsurance,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Cyber_Care_Menu,MDDR_CyberInsurance,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Cyber_Care_Menu,MDDR_CyberInsurance,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,00:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,08:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,09:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,10:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,11:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,11:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,12:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,13:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,13:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,14:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,15:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,16:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,17:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,18:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,19:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Dacia,RSA_Automotive,21:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Delta,Travel_Airlines,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Delta2_Menu,Travel_Airlines,07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Delta2_Menu,Travel_Airlines,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Delta3_Menu,Travel_Airlines,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Delta3_Menu,Travel_Airlines,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Deutsche-Bank_Menu,Travel_Helpdesk,12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Deutsche-Bank_Menu,Travel_Helpdesk,15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Deutsche-Bank_Menu,Travel_Helpdesk,21:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,06:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,06:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,12.05,12.05,100%,0,54.34,33.12,0,21.22,0,1,100%,100%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,08:45,1,1,0,0,0,0,0,0,0,0,0,0,0,158.86,158.86,100%,0,272.697,251.36,0,21.337,0,1,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,09:15,2,2,0,0,1,2,2,0,0,0,100%,50%,100%,11.825,15.95,100%,0,236.942,215.55,0,21.392,0,2,50%,100%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,09:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,09:45,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,5.83,5.83,100%,0,156.75,135.38,0,21.37,0,1,100%,100%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,10:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.44,13.44,100%,0,43.234,40.08,0,3.154,0,1,100%,100%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,10:45,1,1,0,0,0,0,0,0,0,0,0,0,0,85.84,85.84,100%,0,62.059,40.89,0,21.169,0,1,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,11:00,3,3,0,0,2,3,3,0,0,0,100%,66.67%,100%,11.946666666667,16.86,100%,0,210.57166666667,189.27666666667,0,21.295,0,3,66.67%,100%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,12:30,1,1,0,0,0,0,0,0,0,0,0,0,0,83.45,83.45,100%,0,277.662,256.56,0,21.102,0,1,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,12:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,13:00,3,3,0,0,3,3,3,0,0,0,100%,100%,100%,8.7133333333333,9.92,100%,0,107.95133333333,97.693333333333,0,10.258,0,3,100%,100%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,13:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.34,13.34,100%,0,162.182,141.01,0,21.172,0,1,100%,100%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,16:00,1,1,0,0,0,0,0,0,0,0,0,0,0,191.08,191.08,100%,0,114.306,93.2,0,21.106,0,1,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,17:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,8.31,8.31,100%,0,147.989,126.84,0,21.149,0,1,100%,100%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,18:00,1,1,0,0,0,0,0,0,0,0,0,0,0,195.26,195.26,100%,0,129.296,95.41,12.56,21.326,0,1,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,18:30,2,1,1,0,0,1,1,0,0,0,50%,0,50%,15.55,15.55,50%,50%,80.806,59.56,0,21.246,0,2,0,50%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,18:45,2,2,0,0,1,1,1,0,0,0,50%,50%,50%,27.83,43.16,100%,0,116.9925,86.47,9.24,21.2825,0,2,50%,50%
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,19:00,1,0,1,0,0,0,0,0,1,1,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,19:15,1,0,1,0,0,0,0,0,0,0,0,0,0,,,0,100%,,,,,0,1,0,0
2026/08/01,Easy_Living_AZ_Med_Servicezentrale,EasyLiving_HealthandLifecare,20:15,1,1,0,0,0,1,1,0,0,0,100%,0,100%,17.03,17.03,100%,0,227.101,205.75,0,21.351,0,1,0,100%
2026/08/01,eBay,MDDR_Claims,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Egencia,Travel_Airlines,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Egencia,Travel_Airlines,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Egencia_Nordic_Menu,Travel_Airlines,07:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Egencia_Nordic_Menu,Travel_Airlines,07:30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Elvia-Hotline-Menu,Travel_Voicebot,11:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Fax_AGA_DE_Service,XLOB_Fax,16:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Fax_AGA_DE_Zentrale_Faxeingang,XLOB_Fax,08:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Fax_AGA_DE_Zentrale_Faxeingang,XLOB_Fax,14:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Fax_AGA_DE_Zentrale_Faxeingang,XLOB_Fax,17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Fax_Hotline_Medizin_1931_(Medizinische_Assistance),XLOB_Fax,12:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Fax_Hotline_Medizin_1931_(Medizinische_Assistance),XLOB_Fax,13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Finnair_Aurinko,Travel_Airlines,07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Finnair_Aurinko_Menu,Travel_Airlines,07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,First-Data_Menu,Travel_Helpdesk,17:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Ford,RSA_OEM,00:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,4.44,4.44,100%,0,229.799,218.86,0,10.939,0,1,100%,100%
2026/08/01,Ford,RSA_OEM,00:15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Ford,RSA_OEM,01:00,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.88,13.88,100%,0,729.707,708.34,0,21.367,0,1,100%,100%
2026/08/01,Ford,RSA_OEM,01:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,13.59,13.59,100%,0,1797.857,628.25,0,1169.607,0,1,100%,100%
2026/08/01,Ford,RSA_OEM,02:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,8.56,8.56,100%,0,545.839,166.17,0,379.669,0,1,100%,100%
2026/08/01,Ford,RSA_OEM,05:30,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,12.03,12.03,100%,0,1987.68,728.48,0,1259.2,0,1,100%,100%
2026/08/01,Ford,RSA_OEM,05:45,1,1,0,0,0,0,0,0,0,0,0,0,0,141.76,141.76,100%,0,1299.737,850.62,0,449.117,0,1,0,0
2026/08/01,Ford,RSA_OEM,06:45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Ford,RSA_OEM,07:00,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,0,0,0,0
2026/08/01,Ford,RSA_OEM,07:15,1,1,0,0,1,1,1,0,0,0,100%,100%,100%,1.16,1.16,100%,0,690.591,363.11,0,327.481,0,1,100%,100%
2026/08/01,Ford,RSA_OEM,07:45,3,2,1,0,1,1,1,0,0,0,33.33%,33.33%,33.33%,150.78,300.36,66.67%,33.33%,921.287,619.18,0,302.107,0,3,33.33%,33.33%
2026/08/01,Ford,RSA_OEM,08:00,1,1,0,0,0,0,0,0,0,0,0,0,0,145.49,145.49,100%,0,846.772,331.2,0,515.572,0,1,0,0
2026/08/01,Ford,RSA_OEM,08:15,3,2,1,0,0,0,0,0,0,0,0,0,0,246.175,307.51,66.67%,33.33%,425.48,302.49,0,122.99,0,3,0,0
